"","prov_id","kode_rs","nama_unit","alamat","nama_prov","jenis_faskes","lat","lng"
"1154",75,"7502033","RS Umum Daerah dr. M. Mohammad Dunda","Jl. Achmad A. Wahab (eks Ahmad Yani No. 53) Limboto Gorontalo","GORONTALO","Rumah Sakit",0.701342,122.265388
"1155",75,"7502032","RS Umum Daerah Otanaha","  Jl. Rambutan No. 412 Kel.Buladu, Kota Gorontalo","GORONTALO","Rumah Sakit",0.552511,123.065498
"1156",75,"7502021","RS Islam"," Jl. Prof. HB. Jassin No.457, Gorontalo","GORONTALO","Rumah Sakit",0.565767,123.047462
"1157",75,"7501043","RS Umum Daerah Tani dan Nelayan"," Jln. Prof. Dr. Aloei Saboe, Desa Lamu Kec.Tilamuta,Kab.Boalemo","GORONTALO","Rumah Sakit",0.701342,122.265388
"1158",76,"7605013","RS Umum Daerah Mamuju Utara","Jl. Bukit Husada - No. 10 Ako Pasangakayu","SULAWESI BARAT","Rumah Sakit",-1.341567,119.381439
"1159",76,"7604012","RS Umum Daerah Kabupaten Mamuju","  Jl. Kurungan Bassi Mamuju","SULAWESI BARAT","Rumah Sakit",-2.699189,118.862114
"1160",76,"7603022","RS Banua Mamase","Desa Buntubuda, Kecamatan Mamasa","SULAWESI BARAT","Rumah Sakit",-2.94145,119.377876
"1161",76,"7602044","RS Umum Daerah Polewali","   Jl. Dr Ratulangi No. 50 Polewali","SULAWESI BARAT","Rumah Sakit",-3.3886,119.220467
"1162",76,"7601011","RS Umum Daerah Kabupaten Mamaje"," Jl. Poros Majene-Mamuju","SULAWESI BARAT","Rumah Sakit",-3.029725,118.906281
"1163",81,"8172002","RS Umum Daerah Maren Kota Tual"," Jl. Hi Noho Renuat","MALUKU","Rumah Sakit",-5.637719,132.662231
"1164",81,"8171110","RS Al Fatah","Jl. Sultan Babullah 2 Ambon","MALUKU","Rumah Sakit",-3.701075,128.17511
"1165",81,"8171085","RS GPM Ambon","Jl. Anthonie Rhebok No. 11","MALUKU","Rumah Sakit",-3.656069,128.166412
"1166",81,"8171074","RS Hative","Jl. Leo Wattimena Passo","MALUKU","Rumah Sakit",-3.656069,128.166412
"1167",81,"8171063","RSKD Provinsi Maluku","Jl. Laksdya Leo Wattimena Ambon","MALUKU","Rumah Sakit",-3.656069,128.166412
"1168",81,"8171052","RS Lanu Patimura","Lanud Pattimura Ambon","MALUKU","Rumah Sakit",-3.704997,128.088882
"1169",81,"8171030","RS AL Ambon","Komplek Lantamal IX Halong Ambon","MALUKU","Rumah Sakit",-3.626403,128.217712
"1170",81,"8171026","RS Tk. II Prof. dr. J. A. Latumeten","Jl. Dr. Tamaela No. 2 Ambon","MALUKU","Rumah Sakit",-3.656069,128.166412
"1171",81,"8171015","RS Umum Dr. M. Haulussy Ambon","Jl. dr. Kayadoe Ambon","MALUKU","Rumah Sakit",-3.706894,128.162598
"1172",81,"8109018","RS Umum Daerah Namrole","Jl. Kilometer No. 02, Labuang - Namrole","MALUKU","Rumah Sakit",-4.006631,122.498863
"1173",81,"8107021","RS Umum Daerah Kab. Seram Bagian Timur","Jl. Wailola No.11-12 Bula Kab. Seram BagianTimur","MALUKU","Rumah Sakit",-3.109681,130.498505
"1174",81,"8106010","RS Umum Piru","Jl. Arteri Piru","MALUKU","Rumah Sakit",-3.238461,130.145279
"1175",81,"8103053","RS Umum Daerah dr. Ishak Umarella","Jl. Pahlawan No. 36 Tulehu","MALUKU","Rumah Sakit",-3.701189,128.164993
"1176",81,"8103042","RS Umum Masohi","Jl. Dr. G. A. Siwabessy Masohi","MALUKU","Rumah Sakit",-5.15,132.016663
"1177",81,"8103020","RS Umum Namlea","Jl. Butung Leong No. 1 Desa Lala Kab.Buru","MALUKU","Rumah Sakit",-3.233397,127.085899
"1178",81,"8103016","RS Umum Saparua"," Jl. Rumah Sakit Porto Haria Kecamatan Saparua","MALUKU","Rumah Sakit",-3.57405,128.654449
"1179",81,"8101063","RS Umum Daerah Dr. P. P. Magretti Saumlaki","Jl. Mr. Latuharhari - Saumlaki","MALUKU","Rumah Sakit",-8.730128,120.737785
"1180",81,"8101041","RS Fatima Saumlaki","Jl. Komplek Misi Saumlaki Maluku Tenggara Barat","MALUKU","Rumah Sakit",-3.238461,130.145279
"1181",81,"8101030","RS St. Yusuph Elat","Kei Besar Kab. Maluku Tenggara","MALUKU","Rumah Sakit",-3.238461,130.145279
"1182",81,"8101026","RS Hati Kudus Langgur","Jl. Jenderal Sudirman Langgur","MALUKU","Rumah Sakit",-5.666667,132.71666
"1183",82,"8271053","RS Medika Harifalm Ternate","Jl. Zainal Abidin Syah No.25, Ternate","MALUKU UTARA","Rumah Sakit",0.788067,127.377159
"1184",82,"8271042","RS Islam PKU Muhammadiyah Maluku Utara","Jl. Pemuda No.131 Keluarahan Toboleu Tetnate Kec. Ternate Utara","MALUKU UTARA","Rumah Sakit",0.788067,127.377159
"1185",82,"8271031","RS Umum Dharma Ibu Ternate","Jl. Pahlawan Revolusi No.5, Ternate","MALUKU UTARA","Rumah Sakit",0.788067,127.377159
"1186",82,"8271020","RS Tk.IV 16.07.01 TNI AD Ternate","Jl. Ais Nasution No.2, Ternate","MALUKU UTARA","Rumah Sakit",0.788067,127.377159
"1187",82,"8271016","RS Umum Daerah Dr. H. Chasan Boesoirie Ternate","Jl. Cempaka Kel. Tanah Tinggi Kota Ternate","MALUKU UTARA","Rumah Sakit",0.788067,127.377159
"1188",82,"8206012","RS Umum Daerah Maba","Jl. Trans Halmahera Kec. Kota Maba","MALUKU UTARA","Rumah Sakit",0.6,127.866669
"1189",82,"8205032","RS Umum Daerah Kab. Pulau Morotai","Jl. Nakamura Desa Dehegila Kecamatan Morotai Selatan","MALUKU UTARA","Rumah Sakit",2.287261,128.514313
"1190",82,"8205021","RS Umum Daerah Weda","JL. Raya Weda, Desa Wedana","MALUKU UTARA","Rumah Sakit",0.624608,127.917351
"1191",82,"8204010","RS Umum Daerah Labuha","Jl.  Raya Labuha-Babang","MALUKU UTARA","Rumah Sakit",-0.63125,127.467529
"1192",82,"8203020","RS Umum Daerah Sanana","Jl. Dr. Sibarani - Desa Falahu Kecamatan Sanana Kabupaten Kep. Sula","MALUKU UTARA","Rumah Sakit",-2.2337,125.936996
"1193",82,"8202043","RS Umum Daerah Kota Tidore Kepulauan","Jl. Sultan mansyur No 11 Indonesiana Tidore Maluku Utara","MALUKU UTARA","Rumah Sakit",0.683333,127.400002
"1194",82,"8201021","RS Umum Daerah Jailolo","Jl.Ir. Soekarno Ds. Acango-Jailolo,Halmahera Barat","MALUKU UTARA","Rumah Sakit",1.070792,127.465202
"1195",82,"8201010","RS Umum Daerah Tobelo","Jl. Lanbouw Gamsungi Tobelo Halmahera Utara","MALUKU UTARA","Rumah Sakit",0.6,127.866669
"1196",91,"9271034","RS TK IV dr.Aryoko","Jl. Pramuka No.1 Kelurahan Klagete Distrik Sorong Utara","PAPUA BARAT","Rumah Sakit",-2.541278,140.71373
"1197",91,"9102033","RS AL dr. Azhar Zahir Manokwari","Jl. Serma Suwandi No. 01 Manokwari","PAPUA BARAT","Rumah Sakit",-0.861522,134.078796
"1198",91,"9102022","RS Pembantu Manokwari","Jl. Brawijaya Kodim 1703 Manokwari","PAPUA BARAT","Rumah Sakit",-0.861522,134.078796
"1199",91,"9102011","RS Umum Daerah Manokwari","Jl. Bhayangkara No. 1 Manokwari","PAPUA BARAT","Rumah Sakit",-3.660925,133.774506
"1200",91,"9101021","RS PT. Freeport Indonesia","Jl. Numfor No. 1 Tembagapura","PAPUA BARAT","Rumah Sakit",-2.939964,132.297501
"1201",91,"9101010","RS Umum Daerah Fakfak","Jl. Jend Sudirman Fak Fak","PAPUA BARAT","Rumah Sakit",-2.939964,132.297501
"1202",94,"9271078","RS Umum Daerah Yowari Sentani","    Jl. Raya Sentani - Depapre,Doyo Baru","PAPUA","Rumah Sakit",-2.541278,140.71373
"1203",94,"9271067","RS Bhayangkara Jayapura","Jl. Jeruk Nipis Furia Kotaraja,Jayapura","PAPUA","Rumah Sakit",-2.541278,140.71373
"1204",94,"9271056","RS Dian Harapan","Jl. Teruna Bakti Waena Jayapura","PAPUA","Rumah Sakit",-2.541278,140.71373
"1205",94,"9271045","RS Jiwa Abepura","   Jl. Kesehatan II Abepura, Kota Jayapura","PAPUA","Rumah Sakit",-2.606119,140.669006
"1206",94,"9271023","RS Umum Abepura"," Jl. Kesehatan No. I Abepura, jayapura","PAPUA","Rumah Sakit",-2.541278,140.71373
"1207",94,"9271012","RS Umum Jayapura"," Jl. Kesehatan I No. 01 Dok II Jayapura","PAPUA","Rumah Sakit",-2.541278,140.71373
"1208",94,"9220043","RS Umum Daerah Kwaingga Kabupaten Keerom","    Jl. Bhayangkara,Kp. Asyaman,Distrik Arso,Kab.Keerom","PAPUA","Rumah Sakit",-4.354503,139.365311
"1209",94,"9217013","RS Umum Daerah Oksibil"," jl. Poros Kabiding No. 2 Oksibil","PAPUA","Rumah Sakit",-5.080178,140.635803
"1210",94,"9214012","RS Umum Daerah Kabupaten Mappi","Jl. Poros Agham Km.6, Kelurahan Kepi, Distrik Obaa, Kabupaten Mappi","PAPUA","Rumah Sakit",-7.076362,139.397049
"1211",94,"9213038","RS Bergerak Kabupaten Boven Digoel","Distrik Mindiptana","PAPUA","Rumah Sakit",-6.083333,140.28334
"1212",94,"9212011","RS Umum Daerah Kabupaten Mimika"," Jl. Yos Sudarso Kab. Mimika","PAPUA","Rumah Sakit",-4.354503,139.365311
"1213",94,"9211014","RS Immanuel","Kec Mulia Kab Puncak Jaya","PAPUA","Rumah Sakit",-4.083611,137.184723
"1214",94,"9205030","RS Angkatan Laut dr. R Gandhi AT","Komplek Lanal Sorido Biak","PAPUA","Rumah Sakit",-1.161439,136.047424
"1215",94,"9205026","RS Lanu Manuhua","Kompleks Angkasa Trikora Biak","PAPUA","Rumah Sakit",-1.161439,136.047424
"1216",94,"9205015","RS Umum Biak"," Jl. Sriwijaya Ridge I Biak","PAPUA","Rumah Sakit",-1.161439,136.047424
"1217",94,"9202024","RS Efata Angguruk","Distrik Anggruk Kabupaten Yahukimo","PAPUA","Rumah Sakit",-4.083611,137.184723
"1218",94,"9202023","RS Umum Daerah Paniai"," Jl. Raya Madi KM.7,Paniai Timur","PAPUA","Rumah Sakit",-4.354503,139.365311
"1219",94,"9202013","RS Umum Wamena","Jl. Trikora Wamena, No.9","PAPUA","Rumah Sakit",-4.098333,138.95166
"1220",94,"9202012","RS Umum Nabire","  Jl. R.E Martadinata Nabire, Papua","PAPUA","Rumah Sakit",-3.358417,135.495697
"1221",94,"9201012","RS Umum Merauke","      Jl. Sukarjowirjopranoto No. 1 Merauke","PAPUA","Rumah Sakit",-8.495994,140.394501
"1222",94,"9201011","RS Mitra Masyarakat Timika","Jl. Charitas No. 1 PO BOX 235 Timika","PAPUA","Rumah Sakit",-4.531389,136.888336
